feature,direction,current_val,global_mean,action,owner,impact_score,is_proxy,customer_idx,churn_proba
monthlyrevenue,increase,10.0,58.8,Bundle additional services at no cost to boost value,Sales,1.098,False,11263,0.5732186943183625
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,11263,0.5732186943183625
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11264,0.5323782553491748
monthlyminutes,increase,171.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.669,False,11264,0.5323782553491748
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,11264,0.5323782553491748
droppedcalls,decrease,16.0,6.01,Escalate to network ops for coverage improvement,Network Ops,1.104,False,11265,0.5491253999712632
totalrecurringcharge,decrease,70.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.973,False,11265,0.5491253999712632
percchangeminutes,increase,-180.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.657,False,11265,0.5491253999712632
monthlyrevenue,increase,5.0,58.8,Bundle additional services at no cost to boost value,Sales,1.211,False,11274,0.6579080716594969
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,11274,0.6579080716594969
monthsinservice,increase,15.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.383,False,11274,0.6579080716594969
monthlyminutes,increase,87.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.828,False,11281,0.5202777374660553
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11281,0.5202777374660553
monthlyrevenue,increase,26.23,58.8,Bundle additional services at no cost to boost value,Sales,0.733,False,11281,0.5202777374660553
percchangerevenues,increase,-42.5,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.048,False,11287,0.5659923117996247
monthlyminutes,increase,37.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.923,False,11287,0.5659923117996247
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11287,0.5659923117996247
percchangerevenues,increase,-46.4,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.147,False,11289,0.5874584389958211
percchangeminutes,increase,-234.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.867,False,11289,0.5874584389958211
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11289,0.5874584389958211
blockedcalls,decrease,18.3,4.09,Upgrade cell capacity in customer usage area,Network Ops,1.298,False,11298,0.5325581977037144
percchangeminutes,increase,-212.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.781,False,11298,0.5325581977037144
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,11298,0.5325581977037144
percchangerevenues,increase,-82.8,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,2.07,False,11304,0.5329025805493918
percchangeminutes,increase,-321.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.206,False,11304,0.5329025805493918
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,11304,0.5329025805493918
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,11307,0.5890400972697641
monthlyrevenue,increase,25.97,58.8,Bundle additional services at no cost to boost value,Sales,0.739,False,11307,0.5890400972697641
percchangerevenues,increase,-26.0,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.629,False,11307,0.5890400972697641
percchangerevenues,increase,-37.7,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.926,False,11311,0.6448875100454796
monthlyminutes,increase,68.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.864,False,11311,0.6448875100454796
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,11311,0.6448875100454796
monthlyminutes,increase,87.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.828,False,11315,0.5050210265264937
monthlyrevenue,increase,31.01,58.8,Bundle additional services at no cost to boost value,Sales,0.625,False,11315,0.5050210265264937
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,11315,0.5050210265264937
percchangerevenues,increase,-90.6,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,2.268,False,11340,0.5339837158912473
percchangeminutes,increase,-331.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.245,False,11340,0.5339837158912473
droppedcalls,decrease,14.0,6.01,Escalate to network ops for coverage improvement,Network Ops,0.883,False,11340,0.5339837158912473
monthlyminutes,increase,42.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.913,False,11366,0.5082538517934067
monthlyrevenue,increase,37.4,58.8,Bundle additional services at no cost to boost value,Sales,0.482,False,11366,0.5082538517934067
monthsinservice,increase,15.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.383,False,11366,0.5082538517934067
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11373,0.5585471592552552
monthlyminutes,increase,141.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.726,False,11373,0.5585471592552552
directorassistedcalls,decrease,1.98,0.89,Enable self-service directory app + customer education,Digital,0.488,False,11373,0.5585471592552552
monthlyminutes,increase,19.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.957,False,11379,0.6135464880427628
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,11379,0.6135464880427628
percchangerevenues,increase,-20.2,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.482,False,11379,0.6135464880427628
monthlyminutes,increase,21.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.953,False,11381,0.5139673747191008
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11381,0.5139673747191008
monthlyrevenue,increase,36.51,58.8,Bundle additional services at no cost to boost value,Sales,0.502,False,11381,0.5139673747191008
droppedcalls,decrease,19.3,6.01,Escalate to network ops for coverage improvement,Network Ops,1.469,False,11388,0.54413553983243
percchangeminutes,increase,-298.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.117,False,11388,0.54413553983243
percchangerevenues,increase,-27.2,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.66,False,11388,0.54413553983243
percchangerevenues,increase,-53.0,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.314,False,11403,0.6498381530654701
percchangeminutes,increase,-296.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.109,False,11403,0.6498381530654701
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,11403,0.6498381530654701
percchangeminutes,increase,-439.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.666,False,11410,0.6937385515254575
blockedcalls,decrease,13.0,4.09,Upgrade cell capacity in customer usage area,Network Ops,0.814,False,11410,0.6937385515254575
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11410,0.6937385515254575
percchangeminutes,increase,-358.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.35,False,11443,0.5119137584327044
monthlyrevenue,increase,19.0,58.8,Bundle additional services at no cost to boost value,Sales,0.896,False,11443,0.5119137584327044
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,11443,0.5119137584327044
droppedcalls,decrease,18.7,6.01,Escalate to network ops for coverage improvement,Network Ops,1.403,False,11446,0.5099208029084007
percchangeminutes,increase,-239.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.887,False,11446,0.5099208029084007
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11446,0.5099208029084007
percchangerevenues,increase,-50.7,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.256,False,11466,0.5674924539591121
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,11466,0.5674924539591121
monthsinservice,increase,15.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.383,False,11466,0.5674924539591121
percchangeminutes,increase,-276.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.031,False,11469,0.5843190487960087
customercarecalls,decrease,6.7,1.87,Root-cause complaint history; assign dedicated account mgr,Retention,0.948,True,11469,0.5843190487960087
overageminutes,decrease,90.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.519,False,11469,0.5843190487960087
overageminutes,decrease,513.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,4.904,False,11481,0.5262322782311087
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11481,0.5262322782311087
percchangeminutes,increase,-115.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.403,False,11481,0.5262322782311087
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11488,0.5231005579778768
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,11488,0.5231005579778768
droppedcalls,decrease,11.0,6.01,Escalate to network ops for coverage improvement,Network Ops,0.552,False,11488,0.5231005579778768
overageminutes,decrease,362.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,3.339,False,11491,0.5253449056657518
droppedcalls,decrease,31.0,6.01,Escalate to network ops for coverage improvement,Network Ops,2.763,False,11491,0.5253449056657518
customercarecalls,decrease,10.7,1.87,Root-cause complaint history; assign dedicated account mgr,Retention,1.733,True,11491,0.5253449056657518
overageminutes,decrease,279.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,2.479,False,11498,0.5001265986504936
percchangeminutes,increase,-594.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,2.27,False,11498,0.5001265986504936
droppedcalls,decrease,25.7,6.01,Escalate to network ops for coverage improvement,Network Ops,2.177,False,11498,0.5001265986504936
percchangerevenues,increase,-41.5,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.022,False,11506,0.9250351628640298
monthlyminutes,increase,17.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.96,False,11506,0.9250351628640298
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11506,0.9250351628640298
percchangeminutes,increase,-511.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.947,False,11510,0.5661537825251624
droppedcalls,decrease,15.3,6.01,Escalate to network ops for coverage improvement,Network Ops,1.027,False,11510,0.5661537825251624
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11510,0.5661537825251624
monthlyminutes,increase,29.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.938,False,11525,0.5540037151079554
monthlyrevenue,increase,29.99,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,11525,0.5540037151079554
directorassistedcalls,decrease,5.69,0.89,Enable self-service directory app + customer education,Digital,2.155,False,11527,0.5064054186069299
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11527,0.5064054186069299
droppedcalls,decrease,10.0,6.01,Escalate to network ops for coverage improvement,Network Ops,0.441,False,11527,0.5064054186069299
monthlyminutes,increase,59.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.881,False,11528,0.53005789203737
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11528,0.53005789203737
monthlyrevenue,increase,34.0,58.8,Bundle additional services at no cost to boost value,Sales,0.558,False,11528,0.53005789203737
percchangeminutes,increase,-419.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.588,False,11542,0.5779687414826293
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11542,0.5779687414826293
percchangerevenues,increase,-29.4,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.716,False,11542,0.5779687414826293
monthlyminutes,increase,52.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.894,False,11545,0.6224564844304178
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11545,0.6224564844304178
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,11545,0.6224564844304178
overageminutes,decrease,296.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,2.655,False,11547,0.6090258671175244
monthsinservice,increase,15.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.383,False,11547,0.6090258671175244
droppedcalls,decrease,18.0,6.01,Escalate to network ops for coverage improvement,Network Ops,1.326,False,11564,0.5064610668122568
monthlyrevenue,increase,11.35,58.8,Bundle additional services at no cost to boost value,Sales,1.068,False,11564,0.5064610668122568
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,11564,0.5064610668122568
percchangeminutes,increase,-450.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.709,False,11568,0.6430811876896197
droppedcalls,decrease,14.7,6.01,Escalate to network ops for coverage improvement,Network Ops,0.961,False,11568,0.6430811876896197
percchangerevenues,increase,-35.5,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.87,False,11568,0.6430811876896197
monthlyminutes,increase,15.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.964,False,11570,0.5945905167210281
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11570,0.5945905167210281
monthlyrevenue,increase,30.27,58.8,Bundle additional services at no cost to boost value,Sales,0.642,False,11570,0.5945905167210281
monthlyrevenue,increase,20.82,58.8,Bundle additional services at no cost to boost value,Sales,0.855,False,11573,0.5917422728845426
monthlyminutes,increase,126.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.754,False,11573,0.5917422728845426
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,11573,0.5917422728845426
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11596,0.5931821255198738
monthlyminutes,increase,126.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.754,False,11596,0.5931821255198738
monthlyrevenue,increase,30.27,58.8,Bundle additional services at no cost to boost value,Sales,0.642,False,11596,0.5931821255198738
percchangeminutes,increase,-415.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.573,False,11601,0.5007437917875522
overageminutes,decrease,134.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.975,False,11601,0.5007437917875522
percchangerevenues,increase,-32.9,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.804,False,11601,0.5007437917875522
droppedcalls,decrease,17.0,6.01,Escalate to network ops for coverage improvement,Network Ops,1.215,False,11603,0.5457259626030341
overageminutes,decrease,97.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.592,False,11603,0.5457259626030341
monthsinservice,increase,15.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.383,False,11603,0.5457259626030341
droppedcalls,decrease,42.0,6.01,Escalate to network ops for coverage improvement,Network Ops,3.979,False,11622,0.6082279943983487
percchangeminutes,increase,-1022.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,3.938,False,11622,0.6082279943983487
percchangerevenues,increase,-145.0,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,3.647,False,11622,0.6082279943983487
overageminutes,decrease,197.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.628,False,11635,0.582678400532999
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11635,0.582678400532999
blockedcalls,decrease,10.3,4.09,Upgrade cell capacity in customer usage area,Network Ops,0.568,False,11635,0.582678400532999
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11643,0.5654855491485516
monthlyminutes,increase,160.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.69,False,11643,0.5654855491485516
monthlyrevenue,increase,30.84,58.8,Bundle additional services at no cost to boost value,Sales,0.629,False,11643,0.5654855491485516
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11647,0.6807256128147667
monthlyminutes,increase,159.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.692,False,11647,0.6807256128147667
percchangeminutes,increase,-159.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.575,False,11647,0.6807256128147667
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,11655,0.5777730551084257
monthlyrevenue,increase,18.66,58.8,Bundle additional services at no cost to boost value,Sales,0.903,False,11655,0.5777730551084257
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,11655,0.5777730551084257
percchangeminutes,increase,-1096.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,4.227,False,11670,0.5337658007893726
blockedcalls,decrease,31.3,4.09,Upgrade cell capacity in customer usage area,Network Ops,2.486,False,11670,0.5337658007893726
totalrecurringcharge,decrease,66.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.805,False,11670,0.5337658007893726
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,11672,0.5528784428094717
monthlyrevenue,increase,30.0,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,11672,0.5528784428094717
currentequipmentdays,decrease,493.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.443,False,11672,0.5528784428094717
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,11676,0.690528554682035
monthlyrevenue,increase,38.24,58.8,Bundle additional services at no cost to boost value,Sales,0.463,False,11676,0.690528554682035
monthsinservice,increase,15.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.383,False,11676,0.690528554682035
percchangeminutes,increase,-275.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.027,False,11698,0.5469639066240264
monthlyrevenue,increase,32.13,58.8,Bundle additional services at no cost to boost value,Sales,0.6,False,11698,0.5469639066240264
percchangerevenues,increase,-22.1,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.53,False,11698,0.5469639066240264
monthlyminutes,increase,8.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.977,False,11722,0.5415408377376896
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11722,0.5415408377376896
monthlyrevenue,increase,30.26,58.8,Bundle additional services at no cost to boost value,Sales,0.642,False,11722,0.5415408377376896
overageminutes,decrease,150.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.141,False,11737,0.5166620339715623
percchangerevenues,increase,-39.3,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.967,False,11737,0.5166620339715623
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11737,0.5166620339715623
percchangeminutes,increase,-269.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.004,False,11772,0.7909932234629711
totalrecurringcharge,decrease,68.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.889,False,11772,0.7909932234629711
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11772,0.7909932234629711
blockedcalls,decrease,56.0,4.09,Upgrade cell capacity in customer usage area,Network Ops,4.742,False,11790,0.5353340417571434
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11790,0.5353340417571434
droppedcalls,decrease,10.7,6.01,Escalate to network ops for coverage improvement,Network Ops,0.518,False,11790,0.5353340417571434
overageminutes,decrease,341.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,3.121,False,11794,0.5412844924475955
directorassistedcalls,decrease,4.46,0.89,Enable self-service directory app + customer education,Digital,1.603,False,11794,0.5412844924475955
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,11794,0.5412844924475955
monthlyminutes,increase,25.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.945,False,11797,0.6338572964388804
monthlyrevenue,increase,18.76,58.8,Bundle additional services at no cost to boost value,Sales,0.901,False,11797,0.6338572964388804
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11797,0.6338572964388804
monthlyminutes,increase,14.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.966,False,11798,0.5343834565829779
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11798,0.5343834565829779
monthlyrevenue,increase,30.26,58.8,Bundle additional services at no cost to boost value,Sales,0.642,False,11798,0.5343834565829779
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11814,0.6111167188219033
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,11814,0.6111167188219033
percchangeminutes,increase,-252.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.937,False,11816,0.605928781790979
blockedcalls,decrease,13.7,4.09,Upgrade cell capacity in customer usage area,Network Ops,0.878,False,11816,0.605928781790979
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11816,0.605928781790979
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11830,0.5479255418929264
monthlyminutes,increase,108.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.788,False,11830,0.5479255418929264
monthlyrevenue,increase,23.88,58.8,Bundle additional services at no cost to boost value,Sales,0.786,False,11830,0.5479255418929264
droppedcalls,decrease,22.7,6.01,Escalate to network ops for coverage improvement,Network Ops,1.845,False,11834,0.5407373210648578
customercarecalls,decrease,11.0,1.87,Root-cause complaint history; assign dedicated account mgr,Retention,1.792,True,11834,0.5407373210648578
totalrecurringcharge,decrease,85.0,46.82,Apply loyalty discount or match competitor pricing,Sales,1.603,False,11834,0.5407373210648578
droppedcalls,decrease,17.0,6.01,Escalate to network ops for coverage improvement,Network Ops,1.215,False,11837,0.543091976370697
totalrecurringcharge,decrease,70.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.973,False,11837,0.543091976370697
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11837,0.543091976370697
droppedcalls,decrease,44.0,6.01,Escalate to network ops for coverage improvement,Network Ops,4.2,False,11846,0.5928985482598237
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11846,0.5928985482598237
blockedcalls,decrease,8.7,4.09,Upgrade cell capacity in customer usage area,Network Ops,0.422,False,11846,0.5928985482598237
percchangeminutes,increase,-241.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.894,False,11856,0.5196088397181635
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,11856,0.5196088397181635
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,11856,0.5196088397181635
monthlyrevenue,increase,10.0,58.8,Bundle additional services at no cost to boost value,Sales,1.098,False,11858,0.7081905054383726
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,11858,0.7081905054383726
currentequipmentdays,decrease,489.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.427,False,11858,0.7081905054383726
monthlyrevenue,increase,5.0,58.8,Bundle additional services at no cost to boost value,Sales,1.211,False,11889,0.6918979993069639
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,11889,0.6918979993069639
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,11889,0.6918979993069639
monthlyminutes,increase,72.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.856,False,11898,0.6337284363933259
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,11898,0.6337284363933259
monthlyrevenue,increase,23.73,58.8,Bundle additional services at no cost to boost value,Sales,0.789,False,11898,0.6337284363933259
percchangeminutes,increase,-320.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.202,False,11903,0.6072749798672543
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,11903,0.6072749798672543
blockedcalls,decrease,10.3,4.09,Upgrade cell capacity in customer usage area,Network Ops,0.568,False,11903,0.6072749798672543
monthlyrevenue,increase,5.0,58.8,Bundle additional services at no cost to boost value,Sales,1.211,False,11912,0.7740054547936621
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,11912,0.7740054547936621
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,11912,0.7740054547936621
blockedcalls,decrease,16.3,4.09,Upgrade cell capacity in customer usage area,Network Ops,1.116,False,11913,0.7909160436663466
monthlyminutes,increase,8.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.977,False,11913,0.7909160436663466
monthsinservice,increase,10.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.893,False,11913,0.7909160436663466
totalrecurringcharge,decrease,85.0,46.82,Apply loyalty discount or match competitor pricing,Sales,1.603,False,11914,0.6281143864516201
monthlyminutes,increase,16.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.962,False,11914,0.6281143864516201
monthsinservice,increase,10.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.893,False,11914,0.6281143864516201
overageminutes,decrease,357.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,3.287,False,11957,0.5183901245565014
blockedcalls,decrease,10.0,4.09,Upgrade cell capacity in customer usage area,Network Ops,0.54,False,11957,0.5183901245565014
monthsinservice,increase,14.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.485,False,11957,0.5183901245565014
monthlyminutes,increase,50.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.898,False,11975,0.5346843482612696
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,11975,0.5346843482612696
percchangerevenues,increase,-21.4,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.513,False,11975,0.5346843482612696
totalrecurringcharge,decrease,95.0,46.82,Apply loyalty discount or match competitor pricing,Sales,2.023,False,11992,0.6380810136892613
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,11992,0.6380810136892613
currentequipmentdays,decrease,485.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.412,False,11992,0.6380810136892613
monthlyrevenue,increase,16.07,58.8,Bundle additional services at no cost to boost value,Sales,0.962,False,12005,0.5517139065592734
monthsinservice,increase,10.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.893,False,12005,0.5517139065592734
monthlyminutes,increase,152.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.705,False,12005,0.5517139065592734
percchangerevenues,increase,-50.3,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.246,False,12009,0.5439505421208624
