feature,direction,current_val,global_mean,action,owner,impact_score,is_proxy,customer_idx,churn_proba
totalrecurringcharge,decrease,55.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.343,False,33345,0.5437681651645858
directorassistedcalls,decrease,5.2,0.89,Enable self-service directory app + customer education,Digital,1.935,False,33347,0.5663482492668913
overageminutes,decrease,219.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.857,False,33347,0.5663482492668913
monthsinservice,increase,15.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.383,False,33347,0.5663482492668913
overageminutes,decrease,392.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,3.65,False,33351,0.5227687072884629
percchangeminutes,increase,-249.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.926,False,33351,0.5227687072884629
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33351,0.5227687072884629
monthlyrevenue,increase,-5.86,58.8,Bundle additional services at no cost to boost value,Sales,1.455,False,33352,0.5897956433074553
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,33352,0.5897956433074553
monthsinservice,increase,15.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.383,False,33352,0.5897956433074553
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,33354,0.6834904235122186
monthlyrevenue,increase,18.62,58.8,Bundle additional services at no cost to boost value,Sales,0.904,False,33354,0.6834904235122186
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,33354,0.6834904235122186
percchangeminutes,increase,-444.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.686,False,33359,0.6040929097539433
droppedcalls,decrease,17.7,6.01,Escalate to network ops for coverage improvement,Network Ops,1.292,False,33359,0.6040929097539433
blockedcalls,decrease,12.3,4.09,Upgrade cell capacity in customer usage area,Network Ops,0.75,False,33359,0.6040929097539433
monthlyminutes,increase,18.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.958,False,33375,0.7480087218364679
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33375,0.7480087218364679
percchangerevenues,increase,-32.0,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.781,False,33375,0.7480087218364679
blockedcalls,decrease,69.3,4.09,Upgrade cell capacity in customer usage area,Network Ops,5.957,False,33386,0.6673850581707285
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33386,0.6673850581707285
overageminutes,decrease,98.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.602,False,33386,0.6673850581707285
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33392,0.5076396629687048
monthlyminutes,increase,174.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.664,False,33392,0.5076396629687048
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,33392,0.5076396629687048
percchangerevenues,increase,-102.0,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,2.557,False,33424,0.5106859189244897
overageminutes,decrease,266.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,2.344,False,33424,0.5106859189244897
percchangeminutes,increase,-576.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,2.2,False,33424,0.5106859189244897
percchangerevenues,increase,-92.7,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,2.321,False,33461,0.5367700035397877
percchangeminutes,increase,-603.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,2.305,False,33461,0.5367700035397877
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33461,0.5367700035397877
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,33471,0.7592176218493764
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,33471,0.7592176218493764
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,33471,0.7592176218493764
monthlyrevenue,increase,10.97,58.8,Bundle additional services at no cost to boost value,Sales,1.076,False,33520,0.6060902608914004
monthlyminutes,increase,36.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.924,False,33520,0.6060902608914004
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33520,0.6060902608914004
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33529,0.6762233314734223
monthlyminutes,increase,228.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.562,False,33529,0.6762233314734223
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,33532,0.7694958981132256
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,33532,0.7694958981132256
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,33532,0.7694958981132256
percchangeminutes,increase,-892.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,3.432,False,33546,0.7242932660707312
percchangerevenues,increase,-98.9,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,2.478,False,33546,0.7242932660707312
overageminutes,decrease,278.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,2.468,False,33546,0.7242932660707312
monthlyminutes,increase,5.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.983,False,33547,0.7067987734988874
monthlyrevenue,increase,21.04,58.8,Bundle additional services at no cost to boost value,Sales,0.85,False,33547,0.7067987734988874
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33547,0.7067987734988874
monthlyminutes,increase,87.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.828,False,33561,0.5534750332685943
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33561,0.5534750332685943
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,33561,0.5534750332685943
percchangeminutes,increase,-198.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.727,False,33570,0.5312021515205778
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,33570,0.5312021515205778
droppedcalls,decrease,11.0,6.01,Escalate to network ops for coverage improvement,Network Ops,0.552,False,33570,0.5312021515205778
blockedcalls,decrease,24.0,4.09,Upgrade cell capacity in customer usage area,Network Ops,1.819,False,33594,0.6042266693481706
percchangeminutes,increase,-245.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.91,False,33594,0.6042266693481706
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33594,0.6042266693481706
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,33595,0.6844779939936275
percchangerevenues,increase,-38.7,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.951,False,33595,0.6844779939936275
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,33595,0.6844779939936275
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33613,0.5868147220170826
monthlyminutes,increase,117.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.771,False,33613,0.5868147220170826
monthlyrevenue,increase,30.24,58.8,Bundle additional services at no cost to boost value,Sales,0.643,False,33613,0.5868147220170826
overageminutes,decrease,158.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.224,False,33619,0.6172751312486947
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33619,0.6172751312486947
percchangeminutes,increase,-1336.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,5.162,False,33621,0.5491428232657608
percchangerevenues,increase,-66.6,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.659,False,33621,0.5491428232657608
droppedcalls,decrease,18.7,6.01,Escalate to network ops for coverage improvement,Network Ops,1.403,False,33621,0.5491428232657608
monthlyminutes,increase,89.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.824,False,33628,0.5507089794456413
monthlyrevenue,increase,30.73,58.8,Bundle additional services at no cost to boost value,Sales,0.632,False,33628,0.5507089794456413
monthsinservice,increase,15.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.383,False,33628,0.5507089794456413
monthlyrevenue,increase,12.44,58.8,Bundle additional services at no cost to boost value,Sales,1.043,False,33629,0.5613605857917013
monthlyminutes,increase,80.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.841,False,33629,0.5613605857917013
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33629,0.5613605857917013
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33632,0.575708168767571
percchangeminutes,increase,-188.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.688,False,33632,0.575708168767571
monthlyrevenue,increase,33.84,58.8,Bundle additional services at no cost to boost value,Sales,0.562,False,33632,0.575708168767571
totalrecurringcharge,decrease,95.0,46.82,Apply loyalty discount or match competitor pricing,Sales,2.023,False,33641,0.5252121989437386
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33641,0.5252121989437386
monthlyminutes,increase,176.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.66,False,33641,0.5252121989437386
percchangeminutes,increase,-1614.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,6.245,False,33643,0.8365032180428393
overageminutes,decrease,392.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,3.65,False,33643,0.8365032180428393
droppedcalls,decrease,37.3,6.01,Escalate to network ops for coverage improvement,Network Ops,3.46,False,33643,0.8365032180428393
monthlyrevenue,increase,7.6,58.8,Bundle additional services at no cost to boost value,Sales,1.152,False,33657,0.702780753425803
monthlyminutes,increase,14.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.966,False,33657,0.702780753425803
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33657,0.702780753425803
totalrecurringcharge,decrease,70.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.973,False,33679,0.589580988764707
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33679,0.589580988764707
monthlyminutes,increase,120.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.766,False,33679,0.589580988764707
monthlyminutes,increase,16.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.962,False,33681,0.5165548682854735
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33681,0.5165548682854735
monthlyrevenue,increase,30.63,58.8,Bundle additional services at no cost to boost value,Sales,0.634,False,33681,0.5165548682854735
overageminutes,decrease,398.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,3.712,False,33683,0.5037578858830252
percchangerevenues,increase,-119.2,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,2.993,False,33683,0.5037578858830252
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33683,0.5037578858830252
monthlyrevenue,increase,10.0,58.8,Bundle additional services at no cost to boost value,Sales,1.098,False,33685,0.7305783460746627
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,33685,0.7305783460746627
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33685,0.7305783460746627
monthlyrevenue,increase,10.0,58.8,Bundle additional services at no cost to boost value,Sales,1.098,False,33691,0.7002237611583423
monthlyminutes,increase,21.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.953,False,33691,0.7002237611583423
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33691,0.7002237611583423
monthlyrevenue,increase,11.9,58.8,Bundle additional services at no cost to boost value,Sales,1.055,False,33692,0.6899788144676822
monthlyminutes,increase,59.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.881,False,33692,0.6899788144676822
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33692,0.6899788144676822
monthlyminutes,increase,78.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.845,False,33701,0.5334905261947288
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33701,0.5334905261947288
monthlyrevenue,increase,32.0,58.8,Bundle additional services at no cost to boost value,Sales,0.603,False,33701,0.5334905261947288
monthlyrevenue,increase,7.5,58.8,Bundle additional services at no cost to boost value,Sales,1.154,False,33708,0.5512195282346237
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,33708,0.5512195282346237
monthsinservice,increase,15.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.383,False,33708,0.5512195282346237
droppedcalls,decrease,13.7,6.01,Escalate to network ops for coverage improvement,Network Ops,0.85,False,33725,0.5494255530221844
overageminutes,decrease,117.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.799,False,33725,0.5494255530221844
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33725,0.5494255530221844
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,33764,0.7659960868284207
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33764,0.7659960868284207
monthlyrevenue,increase,27.05,58.8,Bundle additional services at no cost to boost value,Sales,0.714,False,33764,0.7659960868284207
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33767,0.5292308861928547
overageminutes,decrease,110.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.727,False,33767,0.5292308861928547
blockedcalls,decrease,11.3,4.09,Upgrade cell capacity in customer usage area,Network Ops,0.659,False,33767,0.5292308861928547
monthlyminutes,increase,83.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.836,False,33769,0.706146939208074
monthlyrevenue,increase,22.49,58.8,Bundle additional services at no cost to boost value,Sales,0.817,False,33769,0.706146939208074
monthsinservice,increase,15.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.383,False,33769,0.706146939208074
overageminutes,decrease,403.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,3.764,False,33782,0.6034820353188391
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33782,0.6034820353188391
droppedcalls,decrease,12.3,6.01,Escalate to network ops for coverage improvement,Network Ops,0.695,False,33782,0.6034820353188391
percchangerevenues,increase,-55.9,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.388,False,33783,0.5400397626181694
percchangeminutes,increase,-339.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.276,False,33783,0.5400397626181694
blockedcalls,decrease,18.0,4.09,Upgrade cell capacity in customer usage area,Network Ops,1.271,False,33783,0.5400397626181694
percchangeminutes,increase,-384.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.452,False,33801,0.6576713804667348
overageminutes,decrease,145.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.089,False,33801,0.6576713804667348
directorassistedcalls,decrease,2.23,0.89,Enable self-service directory app + customer education,Digital,0.601,False,33801,0.6576713804667348
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,33814,0.6218346812869433
percchangerevenues,increase,-39.9,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.982,False,33814,0.6218346812869433
monthlyrevenue,increase,16.69,58.8,Bundle additional services at no cost to boost value,Sales,0.948,False,33814,0.6218346812869433
monthlyrevenue,increase,10.0,58.8,Bundle additional services at no cost to boost value,Sales,1.098,False,33817,0.6257428648565354
monthlyminutes,increase,3.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.987,False,33817,0.6257428648565354
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33817,0.6257428648565354
monthlyrevenue,increase,5.0,58.8,Bundle additional services at no cost to boost value,Sales,1.211,False,33841,0.6096269024259927
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,33841,0.6096269024259927
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,33841,0.6096269024259927
overageminutes,decrease,692.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,6.76,False,33844,0.5399849889645331
blockedcalls,decrease,45.3,4.09,Upgrade cell capacity in customer usage area,Network Ops,3.765,False,33844,0.5399849889645331
directorassistedcalls,decrease,4.95,0.89,Enable self-service directory app + customer education,Digital,1.823,False,33844,0.5399849889645331
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,33848,0.7995443017007203
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33848,0.7995443017007203
monthlyrevenue,increase,34.09,58.8,Bundle additional services at no cost to boost value,Sales,0.556,False,33848,0.7995443017007203
percchangeminutes,increase,-398.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.506,False,33880,0.508053874477495
droppedcalls,decrease,11.7,6.01,Escalate to network ops for coverage improvement,Network Ops,0.629,False,33880,0.508053874477495
monthsinservice,increase,15.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.383,False,33880,0.508053874477495
monthlyminutes,increase,48.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.902,False,33896,0.570105962673465
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33896,0.570105962673465
monthlyrevenue,increase,23.99,58.8,Bundle additional services at no cost to boost value,Sales,0.783,False,33896,0.570105962673465
percchangeminutes,increase,-298.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.117,False,33904,0.5099138393580471
directorassistedcalls,decrease,2.97,0.89,Enable self-service directory app + customer education,Digital,0.933,False,33904,0.5099138393580471
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33904,0.5099138393580471
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33918,0.5311749703549907
monthlyminutes,increase,318.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.392,False,33918,0.5311749703549907
overageminutes,decrease,73.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.343,False,33918,0.5311749703549907
overageminutes,decrease,117.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.799,False,33935,0.5237577020440496
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33935,0.5237577020440496
monthlyminutes,increase,71.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.858,False,33941,0.5358429298774391
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,33941,0.5358429298774391
monthlyrevenue,increase,24.57,58.8,Bundle additional services at no cost to boost value,Sales,0.77,False,33941,0.5358429298774391
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,33985,0.7106993807559638
monthlyrevenue,increase,29.99,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,33985,0.7106993807559638
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,33985,0.7106993807559638
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,33986,0.5645738250713455
monthlyrevenue,increase,29.99,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,33986,0.5645738250713455
monthsinservice,increase,15.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.383,False,33986,0.5645738250713455
percchangeminutes,increase,-269.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.004,False,34008,0.5498101377717767
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,34008,0.5498101377717767
percchangerevenues,increase,-28.5,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.693,False,34008,0.5498101377717767
percchangeminutes,increase,-328.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.233,False,34014,0.5784000772277296
totalrecurringcharge,decrease,72.0,46.82,Apply loyalty discount or match competitor pricing,Sales,1.057,False,34014,0.5784000772277296
monthsinservice,increase,9.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.996,False,34014,0.5784000772277296
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,34029,0.5358312753151694
monthlyminutes,increase,260.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.501,False,34029,0.5358312753151694
overageminutes,decrease,152.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.162,False,34036,0.5182621206558986
directorassistedcalls,decrease,3.46,0.89,Enable self-service directory app + customer education,Digital,1.153,False,34036,0.5182621206558986
monthsinservice,increase,15.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.383,False,34036,0.5182621206558986
percchangeminutes,increase,-199.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.731,False,34047,0.580185209491485
monthlyminutes,increase,199.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.616,False,34047,0.580185209491485
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,34047,0.580185209491485
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,34048,0.6830388445924459
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,34048,0.6830388445924459
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,34048,0.6830388445924459
blockedcalls,decrease,27.3,4.09,Upgrade cell capacity in customer usage area,Network Ops,2.121,False,34049,0.5331519239361904
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,34049,0.5331519239361904
directorassistedcalls,decrease,1.98,0.89,Enable self-service directory app + customer education,Digital,0.488,False,34049,0.5331519239361904
totalrecurringcharge,decrease,92.0,46.82,Apply loyalty discount or match competitor pricing,Sales,1.897,False,34054,0.5092716775258836
droppedcalls,decrease,23.0,6.01,Escalate to network ops for coverage improvement,Network Ops,1.878,False,34054,0.5092716775258836
percchangeminutes,increase,-250.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.93,False,34054,0.5092716775258836
customercarecalls,decrease,18.0,1.87,Root-cause complaint history; assign dedicated account mgr,Retention,3.165,True,34071,0.5644200618060604
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,34071,0.5644200618060604
monthlyrevenue,increase,36.31,58.8,Bundle additional services at no cost to boost value,Sales,0.506,False,34071,0.5644200618060604
totalrecurringcharge,decrease,95.0,46.82,Apply loyalty discount or match competitor pricing,Sales,2.023,False,34077,0.7589884220767065
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,34077,0.7589884220767065
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,34077,0.7589884220767065
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,34080,0.6842996812362913
monthsinservice,increase,13.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.587,False,34080,0.6842996812362913
monthlyrevenue,increase,36.66,58.8,Bundle additional services at no cost to boost value,Sales,0.498,False,34080,0.6842996812362913
monthlyrevenue,increase,22.99,58.8,Bundle additional services at no cost to boost value,Sales,0.806,False,34081,0.5200858008284976
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,34081,0.5200858008284976
monthlyminutes,increase,252.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.516,False,34081,0.5200858008284976
monthlyminutes,increase,24.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.947,False,34082,0.6423999912877962
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,34082,0.6423999912877962
monthlyrevenue,increase,31.45,58.8,Bundle additional services at no cost to boost value,Sales,0.615,False,34082,0.6423999912877962
percchangerevenues,increase,-37.0,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.908,False,34088,0.6196235934195129
monthlyminutes,increase,72.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.856,False,34088,0.6196235934195129
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,34088,0.6196235934195129
monthlyminutes,increase,54.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.89,False,34092,0.5544321957892004
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,34092,0.5544321957892004
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,34092,0.5544321957892004
monthlyminutes,increase,52.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.894,False,34098,0.5375969502393535
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,34098,0.5375969502393535
monthlyrevenue,increase,37.49,58.8,Bundle additional services at no cost to boost value,Sales,0.48,False,34098,0.5375969502393535
percchangeminutes,increase,-875.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,3.365,False,34100,0.5023932055910237
totalrecurringcharge,decrease,95.0,46.82,Apply loyalty discount or match competitor pricing,Sales,2.023,False,34100,0.5023932055910237
directorassistedcalls,decrease,5.2,0.89,Enable self-service directory app + customer education,Digital,1.935,False,34100,0.5023932055910237
percchangeminutes,increase,-310.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.163,False,34125,0.54057131057878
droppedcalls,decrease,15.0,6.01,Escalate to network ops for coverage improvement,Network Ops,0.994,False,34125,0.54057131057878
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,34125,0.54057131057878
totalrecurringcharge,decrease,70.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.973,False,34148,0.6031751577031501
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,34148,0.6031751577031501
monthlyminutes,increase,121.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.764,False,34148,0.6031751577031501
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,34149,0.5081224128202471
monthlyminutes,increase,313.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.401,False,34149,0.5081224128202471
overageminutes,decrease,78.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.395,False,34149,0.5081224128202471
overageminutes,decrease,242.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,2.095,False,34150,0.5981233851712083
